id;codigoHomologado;colValorBase;colValor1;colValor2;colValor3;colValor4;colValor5;colValor6;colValor7;colValor8;colValor9;colValor10;fechaRegistro;estadoReg;codigoCups_id;concepto_id;tiposTarifa_id;usuarioRegistro_id;serviciosAdministrativos_id
26908;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;160;4;2;NULL;NULL
26909;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;161;4;2;NULL;NULL
26910;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;162;4;2;NULL;NULL
26911;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;163;4;2;NULL;NULL
26912;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;164;4;2;NULL;NULL
26913;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;165;4;2;NULL;NULL
26914;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;166;4;2;NULL;NULL
26915;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;167;4;2;NULL;NULL
26916;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;168;4;2;NULL;NULL
26917;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;169;4;2;NULL;NULL
26918;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;170;4;2;NULL;NULL
26919;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;171;4;2;NULL;NULL
26920;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;172;4;2;NULL;NULL
26921;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;173;4;2;NULL;NULL
26922;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;174;4;2;NULL;NULL
26923;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;175;4;2;NULL;NULL
26924;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;176;4;2;NULL;NULL
26925;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;177;4;2;NULL;NULL
26926;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;178;4;2;NULL;NULL
26927;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;179;4;2;NULL;NULL
26928;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;180;4;2;NULL;NULL
26929;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;181;4;2;NULL;NULL
26930;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;182;4;2;NULL;NULL
28534;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;1806;4;2;NULL;NULL
28535;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;1807;4;2;NULL;NULL
30570;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3947;4;2;NULL;NULL
30571;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3948;4;2;NULL;NULL
30572;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3949;4;2;NULL;NULL
30606;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3983;4;2;NULL;NULL
30607;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3984;4;2;NULL;NULL
30608;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3985;4;2;NULL;NULL
30609;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3986;4;2;NULL;NULL
30610;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3987;4;2;NULL;NULL
30611;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3988;4;2;NULL;NULL
30612;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3989;4;2;NULL;NULL
30613;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3990;4;2;NULL;NULL
30614;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3991;4;2;NULL;NULL
30615;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3992;4;2;NULL;NULL
30616;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3993;4;2;NULL;NULL
30617;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3994;4;2;NULL;NULL
30618;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3995;4;2;NULL;NULL
30619;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3996;4;2;NULL;NULL
30620;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3997;4;2;NULL;NULL
30621;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4000;4;2;NULL;NULL
30622;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4002;4;2;NULL;NULL
30623;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4003;4;2;NULL;NULL
30624;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4004;4;2;NULL;NULL
30625;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4005;4;2;NULL;NULL
30626;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4009;4;2;NULL;NULL
30627;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4010;4;2;NULL;NULL
30628;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4011;4;2;NULL;NULL
30629;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4012;4;2;NULL;NULL
30630;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4013;4;2;NULL;NULL
30631;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4014;4;2;NULL;NULL
30632;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4015;4;2;NULL;NULL
30633;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4016;4;2;NULL;NULL
30634;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4017;4;2;NULL;NULL
30635;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4018;4;2;NULL;NULL
30636;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4019;4;2;NULL;NULL
30333;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3710;4;2;NULL;NULL
30334;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3711;4;2;NULL;NULL
30335;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3712;4;2;NULL;NULL
30336;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3713;4;2;NULL;NULL
30337;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3714;4;2;NULL;NULL
30338;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3715;4;2;NULL;NULL
30637;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4020;4;2;NULL;NULL
30639;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;4022;4;2;NULL;NULL
30340;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3717;4;2;NULL;NULL
30341;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3718;4;2;NULL;NULL
30342;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3719;4;2;NULL;NULL
30343;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3720;4;2;NULL;NULL
30344;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3721;4;2;NULL;NULL
30345;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3722;4;2;NULL;NULL
30346;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3723;4;2;NULL;NULL
30347;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3724;4;2;NULL;NULL
30348;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3725;4;2;NULL;NULL
30349;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3726;4;2;NULL;NULL
30350;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3727;4;2;NULL;NULL
30351;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3728;4;2;NULL;NULL
30352;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3729;4;2;NULL;NULL
30353;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3730;4;2;NULL;NULL
30354;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3731;4;2;NULL;NULL
30355;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3732;4;2;NULL;NULL
30356;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3733;4;2;NULL;NULL
27141;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;393;4;2;NULL;NULL
27142;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;394;4;2;NULL;NULL
27143;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;395;4;2;NULL;NULL
27144;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;396;4;2;NULL;NULL
27145;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;397;4;2;NULL;NULL
27146;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;398;4;2;NULL;NULL
27147;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;399;4;2;NULL;NULL
27148;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;400;4;2;NULL;NULL
27149;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;401;4;2;NULL;NULL
27150;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;402;4;2;NULL;NULL
27151;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;403;4;2;NULL;NULL
27152;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;404;4;2;NULL;NULL
27153;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;405;4;2;NULL;NULL
27154;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;406;4;2;NULL;NULL
27155;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;407;4;2;NULL;NULL
27156;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;408;4;2;NULL;NULL
27157;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;409;4;2;NULL;NULL
27158;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;410;4;2;NULL;NULL
27159;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;411;4;2;NULL;NULL
27160;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;412;4;2;NULL;NULL
27161;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;413;4;2;NULL;NULL
27162;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;414;4;2;NULL;NULL
30357;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3734;4;2;NULL;NULL
30358;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3735;4;2;NULL;NULL
30359;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3736;4;2;NULL;NULL
30360;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3737;4;2;NULL;NULL
30361;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3738;4;2;NULL;NULL
30362;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3739;4;2;NULL;NULL
30363;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3740;4;2;NULL;NULL
30364;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3741;4;2;NULL;NULL
30365;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3742;4;2;NULL;NULL
30366;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3743;4;2;NULL;NULL
30367;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3744;4;2;NULL;NULL
30368;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3745;4;2;NULL;NULL
30369;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3746;4;2;NULL;NULL
30370;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3747;4;2;NULL;NULL
30371;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3748;4;2;NULL;NULL
30372;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3749;4;2;NULL;NULL
30373;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3750;4;2;NULL;NULL
30374;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3751;4;2;NULL;NULL
30375;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3752;4;2;NULL;NULL
30376;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3753;4;2;NULL;NULL
30573;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3950;4;2;NULL;NULL
30574;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3951;4;2;NULL;NULL
30575;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3952;4;2;NULL;NULL
30588;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3965;4;2;NULL;NULL
30589;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3966;4;2;NULL;NULL
30590;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3967;4;2;NULL;NULL
30591;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3968;4;2;NULL;NULL
30592;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3969;4;2;NULL;NULL
30593;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3970;4;2;NULL;NULL
30594;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3971;4;2;NULL;NULL
30595;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3972;4;2;NULL;NULL
30596;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3973;4;2;NULL;NULL
30597;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3974;4;2;NULL;NULL
30598;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3975;4;2;NULL;NULL
30599;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3976;4;2;NULL;NULL
30600;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3977;4;2;NULL;NULL
30601;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3978;4;2;NULL;NULL
30602;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3979;4;2;NULL;NULL
30603;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3980;4;2;NULL;NULL
30604;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3981;4;2;NULL;NULL
30605;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3982;4;2;NULL;NULL
30278;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3653;4;2;NULL;NULL
30279;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3654;4;2;NULL;NULL
30280;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3655;4;2;NULL;NULL
30281;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3656;4;2;NULL;NULL
30282;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3657;4;2;NULL;NULL
30283;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3658;4;2;NULL;NULL
30284;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3659;4;2;NULL;NULL
30285;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3660;4;2;NULL;NULL
30286;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3661;4;2;NULL;NULL
30287;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3662;4;2;NULL;NULL
30288;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3663;4;2;NULL;NULL
30289;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3664;4;2;NULL;NULL
30290;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3665;4;2;NULL;NULL
30291;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3666;4;2;NULL;NULL
30292;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3667;4;2;NULL;NULL
30293;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3668;4;2;NULL;NULL
30294;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3669;4;2;NULL;NULL
30295;1212;1E+11;1,1E+11;250000.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4/04/2025 16:30;A;3670;4;2;NULL;NULL
